encounter_id,pokemon_id,trainer,zone,pokemon_level,combat_power,captured,date
2625,163,Blue,Ruta 1,97,504,False,2026-01-25 12:00:00
2626,63,Misty,Ruta 1,9,55,True,2026-01-03 18:00:00
2627,37,Brock,Monte Moon,62,372,True,2026-04-23 05:00:00
2628,91,Blue,Bosque Verde,88,1619,True,2026-06-16 16:00:00
2629,111,Red,Ruta 1,5,34,False,2026-05-24 02:00:00
2630,140,Leaf,Isla Canela,44,312,False,2026-01-22 13:00:00
2631,74,Leaf,Ruta 1,94,564,False,2026-05-05 04:00:00
2632,13,Leaf,Cueva Celeste,71,276,False,2026-05-23 02:00:00
2633,109,Brock,Cueva Celeste,23,156,True,2026-06-03 11:00:00
2634,40,Blue,Isla Canela,90,1764,True,2026-03-28 07:00:00
2635,27,Brock,Monte Moon,18,108,False,2026-02-17 23:00:00
2636,37,Red,Isla Canela,72,432,True,2026-03-13 02:00:00
2637,75,Blue,Monte Moon,46,630,False,2026-02-26 02:00:00
2638,172,Leaf,Ruta 1,90,369,True,2026-05-08 09:00:00
2639,156,Brock,Isla Canela,20,284,False,2026-05-01 12:00:00
2640,195,Misty,Ruta 1,100,1510,False,2026-02-05 20:00:00
2641,80,Leaf,Bosque Verde,15,258,True,2026-03-21 08:00:00
2642,69,Ash,Zona Safari,64,384,True,2026-03-16 02:00:00
2643,128,Leaf,Zona Safari,6,103,False,2026-03-11 08:00:00
2644,53,Red,Zona Safari,25,385,False,2026-06-21 18:00:00
2645,12,Leaf,Zona Safari,40,712,True,2026-06-28 00:00:00
2646,101,Brock,Bosque Verde,25,430,True,2026-05-04 19:00:00
2647,72,Ash,Isla Canela,99,663,False,2026-05-25 04:00:00
2648,163,Ash,Bosque Verde,3,15,False,2026-03-11 01:00:00
2649,69,Misty,Bosque Verde,60,360,False,2026-04-25 15:00:00
2650,56,Ash,Cueva Celeste,91,555,True,2026-06-28 22:00:00
2651,89,Ash,Bosque Verde,72,1260,True,2026-06-03 00:00:00
2652,143,Brock,Isla Canela,81,1530,True,2026-04-22 16:00:00
2653,197,Misty,Zona Safari,47,864,False,2026-06-09 00:00:00
2654,181,Misty,Cueva Celeste,66,1518,False,2026-05-01 20:00:00
2655,51,Brock,Ruta 1,79,1177,True,2026-01-14 07:00:00
2656,8,Red,Bosque Verde,82,1164,False,2026-05-21 17:00:00
2657,48,Leaf,Isla Canela,33,201,False,2026-03-08 10:00:00
2658,4,Brock,Isla Canela,53,328,False,2026-04-29 08:00:00
2659,56,Brock,Isla Canela,30,183,False,2026-02-20 22:00:00
2660,47,Misty,Isla Canela,59,837,False,2026-03-14 22:00:00
2661,33,Leaf,Zona Safari,16,204,True,2026-05-10 05:00:00
2662,93,Misty,Cueva Celeste,87,1235,True,2026-05-21 03:00:00
2663,132,Ash,Cueva Celeste,74,747,False,2026-04-07 12:00:00
2664,132,Red,Zona Safari,43,434,True,2026-05-29 20:00:00
2665,176,Leaf,Bosque Verde,24,340,True,2026-05-26 15:00:00
2666,95,Ash,Cueva Celeste,78,600,False,2026-04-22 07:00:00
2667,106,Leaf,Ruta 1,38,604,False,2026-03-31 20:00:00
2668,154,Misty,Isla Canela,66,1557,False,2026-01-15 21:00:00
2669,30,Red,Ruta 1,97,1241,False,2026-01-21 14:00:00
2670,122,Leaf,Bosque Verde,22,354,True,2026-02-02 01:00:00
2671,32,Brock,Ruta 1,68,374,True,2026-03-06 17:00:00
2672,175,Brock,Bosque Verde,96,470,False,2026-06-08 04:00:00
2673,136,Brock,Cueva Celeste,98,1803,False,2026-02-09 03:00:00
2674,34,Red,Monte Moon,83,1884,False,2026-06-26 02:00:00
2675,182,Brock,Cueva Celeste,1,22,False,2026-01-10 08:00:00
2676,132,Brock,Zona Safari,96,969,True,2026-04-03 06:00:00
2677,129,Blue,Cueva Celeste,69,276,True,2026-03-21 07:00:00
2678,44,Brock,Ruta 1,72,993,True,2026-05-24 13:00:00
2679,86,Ash,Isla Canela,84,546,True,2026-01-19 22:00:00
2680,51,Leaf,Cueva Celeste,2,29,False,2026-06-17 20:00:00
2681,10,Brock,Zona Safari,82,319,False,2026-04-01 09:00:00
2682,165,Blue,Monte Moon,31,164,False,2026-01-30 02:00:00
2683,139,Misty,Monte Moon,21,363,True,2026-04-20 01:00:00
2684,112,Brock,Isla Canela,19,323,False,2026-03-07 00:00:00
2685,137,Blue,Cueva Celeste,55,434,False,2026-05-20 02:00:00
2686,191,Leaf,Ruta 1,15,54,True,2026-05-05 18:00:00
2687,83,Ash,Isla Canela,17,224,False,2026-01-23 15:00:00
2688,58,Brock,Monte Moon,22,154,True,2026-02-01 15:00:00
2689,31,Blue,Cueva Celeste,99,2247,False,2026-05-22 12:00:00
2690,129,Ash,Monte Moon,4,16,False,2026-05-12 19:00:00
2691,174,Red,Ruta 1,74,310,True,2026-05-04 20:00:00
2692,182,Leaf,Monte Moon,55,1215,False,2026-01-13 08:00:00
2693,32,Red,Bosque Verde,53,291,True,2026-04-27 19:00:00
2694,183,Red,Isla Canela,92,809,False,2026-01-11 08:00:00
2695,132,Blue,Bosque Verde,72,727,True,2026-02-12 21:00:00
2696,79,Ash,Monte Moon,57,359,True,2026-01-14 09:00:00
2697,64,Brock,Ruta 1,20,280,True,2026-02-10 04:00:00
2698,104,Misty,Ruta 1,16,102,False,2026-06-01 12:00:00
2699,89,Blue,Bosque Verde,1,17,True,2026-01-16 14:00:00
2700,127,Brock,Isla Canela,45,787,True,2026-04-11 19:00:00
2701,84,Ash,Zona Safari,25,155,True,2026-06-03 17:00:00
2702,139,Ash,Cueva Celeste,6,103,False,2026-06-05 18:00:00
2703,103,Red,Ruta 1,38,706,True,2026-06-13 21:00:00
2704,162,Blue,Ruta 1,22,319,False,2026-05-31 19:00:00
2705,178,Brock,Monte Moon,28,461,False,2026-03-16 10:00:00
2706,166,Misty,Monte Moon,83,1137,False,2026-05-14 19:00:00
2707,53,Red,Cueva Celeste,35,539,False,2026-06-02 02:00:00
2708,18,Blue,Isla Canela,36,777,False,2026-04-10 23:00:00
2709,100,Red,Cueva Celeste,31,204,False,2026-01-10 10:00:00
2710,170,Brock,Isla Canela,21,138,True,2026-01-20 12:00:00
2711,105,Misty,Bosque Verde,89,1326,False,2026-06-26 03:00:00
2712,88,Red,Bosque Verde,8,52,True,2026-01-25 22:00:00
2713,157,Misty,Zona Safari,62,1488,False,2026-06-26 02:00:00
2714,105,Brock,Isla Canela,2,29,False,2026-06-22 11:00:00
2715,116,Brock,Zona Safari,19,112,False,2026-06-10 17:00:00
2716,192,Blue,Isla Canela,18,268,False,2026-01-24 18:00:00
2717,69,Red,Zona Safari,4,24,True,2026-04-13 23:00:00
2718,198,Ash,Cueva Celeste,17,137,False,2026-01-31 15:00:00
2719,96,Misty,Isla Canela,27,178,False,2026-02-20 19:00:00
2720,102,Blue,Bosque Verde,16,104,False,2026-04-03 02:00:00
2721,48,Brock,Isla Canela,94,573,True,2026-05-26 20:00:00
2722,81,Blue,Monte Moon,92,598,True,2026-04-13 22:00:00
2723,117,Brock,Ruta 1,51,785,True,2026-04-09 06:00:00
2724,106,Leaf,Zona Safari,40,636,True,2026-06-13 11:00:00
2725,51,Red,Cueva Celeste,88,1311,True,2026-01-19 04:00:00
2726,176,Leaf,Isla Canela,85,1207,True,2026-01-31 20:00:00
2727,81,Red,Zona Safari,87,565,False,2026-05-17 11:00:00
2728,115,Ash,Zona Safari,24,412,True,2026-06-24 00:00:00
2729,92,Leaf,Bosque Verde,50,310,True,2026-03-06 21:00:00
2730,127,Red,Monte Moon,88,1540,False,2026-01-17 10:00:00
2731,100,Red,Zona Safari,99,653,False,2026-04-08 08:00:00
2732,173,Misty,Zona Safari,72,316,True,2026-01-15 09:00:00
2733,41,Ash,Bosque Verde,32,156,True,2026-04-07 18:00:00
2734,115,Brock,Zona Safari,7,120,True,2026-06-02 23:00:00
2735,125,Red,Isla Canela,44,756,True,2026-04-26 18:00:00
2736,92,Misty,Isla Canela,45,279,False,2026-03-25 10:00:00
2737,190,Blue,Zona Safari,11,79,True,2026-05-17 19:00:00
2738,166,Ash,Cueva Celeste,29,397,False,2026-02-14 04:00:00
2739,44,Leaf,Cueva Celeste,66,910,True,2026-04-16 20:00:00
2740,1,Ash,Zona Safari,64,409,True,2026-03-23 10:00:00
2741,159,Red,Cueva Celeste,68,965,True,2026-02-10 01:00:00
2742,31,Ash,Bosque Verde,48,1089,False,2026-06-25 14:00:00
2743,116,Misty,Ruta 1,45,265,True,2026-03-09 07:00:00
2744,61,Misty,Bosque Verde,49,661,True,2026-06-15 09:00:00
2745,79,Brock,Ruta 1,81,510,False,2026-01-08 23:00:00
2746,193,Red,Bosque Verde,84,655,False,2026-02-03 08:00:00
2747,155,Misty,Monte Moon,28,173,True,2026-01-25 10:00:00
2748,23,Brock,Ruta 1,63,365,True,2026-06-19 01:00:00
2749,157,Misty,Isla Canela,6,144,False,2026-03-30 02:00:00
2750,158,Brock,Bosque Verde,69,434,False,2026-04-02 18:00:00
2751,113,Blue,Monte Moon,68,2686,False,2026-06-26 11:00:00
2752,95,Brock,Bosque Verde,15,115,False,2026-02-24 15:00:00
2753,149,Ash,Monte Moon,100,2700,True,2026-01-06 21:00:00
2754,144,Brock,Zona Safari,88,2296,False,2026-05-29 21:00:00
2755,76,Blue,Cueva Celeste,7,156,False,2026-06-20 11:00:00
2756,64,Misty,Zona Safari,93,1302,True,2026-01-29 17:00:00
2757,4,Blue,Bosque Verde,100,620,True,2026-06-18 15:00:00
2758,35,Leaf,Monte Moon,67,757,False,2026-01-18 17:00:00
2759,2,Ash,Zona Safari,29,411,False,2026-05-11 18:00:00
2760,108,Red,Zona Safari,67,515,True,2026-03-22 10:00:00
2761,45,Leaf,Zona Safari,12,265,False,2026-06-08 20:00:00
2762,28,Misty,Bosque Verde,71,1121,True,2026-06-21 00:00:00
2763,181,Misty,Bosque Verde,76,1748,False,2026-04-07 06:00:00
2764,125,Red,Ruta 1,100,1720,True,2026-06-19 04:00:00
2765,159,Misty,Cueva Celeste,92,1306,True,2026-06-06 09:00:00
2766,136,Misty,Bosque Verde,41,754,False,2026-03-18 16:00:00
2767,168,Misty,Cueva Celeste,5,70,False,2026-04-22 16:00:00
2768,133,Leaf,Ruta 1,92,598,False,2026-02-08 12:00:00
2769,111,Red,Ruta 1,14,96,False,2026-02-24 20:00:00
2770,19,Red,Ruta 1,7,35,True,2026-05-07 15:00:00
2771,76,Blue,Isla Canela,25,557,False,2026-05-18 21:00:00
2772,40,Misty,Isla Canela,82,1607,True,2026-04-04 19:00:00
2773,11,Red,Zona Safari,13,93,True,2026-04-05 02:00:00
2774,49,Misty,Cueva Celeste,34,537,True,2026-03-31 16:00:00
2775,174,Brock,Ruta 1,82,344,False,2026-03-30 22:00:00
2776,58,Brock,Isla Canela,67,469,True,2026-04-28 02:00:00
2777,7,Leaf,Monte Moon,38,239,False,2026-05-09 15:00:00
2778,68,Leaf,Zona Safari,14,317,True,2026-04-08 10:00:00
2779,27,Leaf,Monte Moon,7,42,True,2026-06-20 16:00:00
2780,34,Blue,Bosque Verde,67,1520,False,2026-04-10 19:00:00
2781,41,Misty,Bosque Verde,78,382,True,2026-03-21 21:00:00
2782,28,Brock,Bosque Verde,91,1437,False,2026-02-13 05:00:00
2783,124,Brock,Ruta 1,3,47,False,2026-06-25 20:00:00
2784,186,Brock,Bosque Verde,27,607,True,2026-03-09 06:00:00
2785,30,Brock,Zona Safari,84,1075,True,2026-02-15 16:00:00
2786,193,Ash,Isla Canela,4,31,False,2026-04-09 05:00:00
2787,74,Misty,Zona Safari,43,258,False,2026-01-26 18:00:00
2788,42,Misty,Ruta 1,29,461,True,2026-04-30 18:00:00
2789,26,Misty,Ruta 1,9,196,False,2026-02-16 05:00:00
2790,196,Misty,Cueva Celeste,42,772,True,2026-03-28 06:00:00
2791,150,Leaf,Cueva Celeste,28,856,False,2026-02-12 16:00:00
2792,76,Blue,Zona Safari,5,111,True,2026-05-20 20:00:00
2793,61,Misty,Zona Safari,9,121,False,2026-01-22 13:00:00
2794,19,Red,Ruta 1,11,56,False,2026-06-13 08:00:00
2795,179,Blue,Cueva Celeste,28,156,True,2026-02-11 21:00:00
2796,155,Blue,Ruta 1,59,365,True,2026-06-23 14:00:00
2797,173,Misty,Bosque Verde,51,224,False,2026-01-10 18:00:00
2798,180,Brock,Monte Moon,50,640,True,2026-02-17 14:00:00
2799,56,Misty,Ruta 1,84,512,True,2026-02-19 21:00:00
2800,111,Blue,Ruta 1,68,469,True,2026-01-24 04:00:00
2801,196,Misty,Ruta 1,54,993,True,2026-03-25 07:00:00
2802,156,Brock,Zona Safari,83,1178,False,2026-04-08 17:00:00
2803,122,Brock,Zona Safari,58,933,True,2026-06-10 22:00:00
2804,58,Blue,Bosque Verde,56,392,False,2026-06-05 14:00:00
2805,48,Red,Ruta 1,9,54,True,2026-04-06 00:00:00
2806,190,Leaf,Bosque Verde,35,252,False,2026-06-21 01:00:00
2807,165,Misty,Ruta 1,12,63,True,2026-02-19 18:00:00
2808,161,Misty,Monte Moon,98,421,False,2026-01-14 20:00:00
2809,36,Brock,Isla Canela,82,1779,True,2026-03-05 19:00:00
2810,67,Red,Zona Safari,88,1249,True,2026-03-15 03:00:00
2811,88,Red,Ruta 1,55,357,True,2026-06-30 15:00:00
2812,179,Ash,Cueva Celeste,24,134,False,2026-05-19 07:00:00
2813,136,Ash,Monte Moon,86,1582,False,2026-01-14 19:00:00
2814,48,Red,Isla Canela,34,207,False,2026-05-14 09:00:00
2815,16,Ash,Ruta 1,50,250,False,2026-03-09 00:00:00
2816,146,Brock,Zona Safari,83,2166,True,2026-02-13 04:00:00
2817,189,Red,Monte Moon,55,1138,False,2026-06-07 22:00:00
2818,35,Ash,Bosque Verde,100,1130,True,2026-02-14 13:00:00
2819,185,Blue,Bosque Verde,68,979,False,2026-01-06 10:00:00
2820,170,Misty,Monte Moon,94,620,True,2026-06-10 11:00:00
2821,153,Misty,Bosque Verde,11,156,True,2026-03-30 06:00:00
2822,108,Ash,Monte Moon,42,323,True,2026-04-22 07:00:00
2823,8,Ash,Cueva Celeste,35,497,False,2026-01-09 23:00:00
2824,147,Leaf,Monte Moon,11,66,False,2026-04-30 00:00:00
2825,76,Brock,Ruta 1,97,2163,False,2026-01-22 23:00:00
2826,140,Misty,Bosque Verde,4,28,True,2026-02-18 18:00:00
2827,59,Blue,Ruta 1,65,1261,False,2026-02-22 06:00:00
2828,78,Ash,Isla Canela,24,420,False,2026-02-18 21:00:00
2829,45,Red,Bosque Verde,59,1303,False,2026-03-08 00:00:00
2830,143,Ash,Isla Canela,1,18,False,2026-03-24 04:00:00
2831,26,Brock,Ruta 1,22,479,True,2026-04-14 22:00:00
2832,72,Brock,Zona Safari,56,375,False,2026-03-11 07:00:00
2833,90,Red,Zona Safari,10,61,False,2026-02-15 03:00:00
2834,135,Leaf,Bosque Verde,96,1766,True,2026-04-28 11:00:00
2835,129,Leaf,Isla Canela,1,4,True,2026-02-20 09:00:00
2836,178,Blue,Monte Moon,97,1600,False,2026-06-03 23:00:00
2837,32,Red,Monte Moon,94,517,True,2026-04-22 18:00:00
2838,56,Leaf,Isla Canela,94,573,False,2026-04-26 00:00:00
2839,172,Misty,Isla Canela,19,77,False,2026-06-20 23:00:00
2840,135,Ash,Ruta 1,97,1784,False,2026-06-09 10:00:00
2841,10,Misty,Bosque Verde,96,374,False,2026-06-03 07:00:00
2842,1,Misty,Isla Canela,7,44,False,2026-02-07 03:00:00
2843,133,Misty,Cueva Celeste,43,279,True,2026-02-18 21:00:00
2844,30,Red,Isla Canela,41,524,False,2026-03-23 02:00:00
2845,157,Blue,Ruta 1,46,1104,False,2026-06-23 05:00:00
2846,128,Blue,Monte Moon,73,1255,False,2026-05-20 07:00:00
2847,148,Blue,Isla Canela,47,690,False,2026-03-03 16:00:00
2848,153,Ash,Monte Moon,27,383,False,2026-03-19 21:00:00
2849,40,Red,Monte Moon,28,548,False,2026-05-23 04:00:00
2850,1,Red,Isla Canela,61,390,True,2026-02-15 03:00:00
2851,34,Misty,Monte Moon,39,885,True,2026-06-02 04:00:00
2852,87,Leaf,Zona Safari,51,846,False,2026-01-17 23:00:00
2853,128,Ash,Zona Safari,2,34,True,2026-01-01 02:00:00
2854,184,Leaf,Ruta 1,12,226,False,2026-02-05 12:00:00
2855,132,Blue,Isla Canela,79,797,True,2026-05-11 03:00:00
2856,33,Blue,Isla Canela,21,268,True,2026-05-19 05:00:00
2857,15,Misty,Zona Safari,51,907,True,2026-02-27 23:00:00
2858,15,Brock,Monte Moon,41,729,False,2026-05-13 12:00:00
2859,35,Misty,Cueva Celeste,12,135,True,2026-05-03 23:00:00
2860,26,Leaf,Ruta 1,33,719,True,2026-04-12 19:00:00
2861,48,Ash,Cueva Celeste,32,195,True,2026-03-04 16:00:00
2862,89,Brock,Bosque Verde,4,70,False,2026-03-26 20:00:00
2863,114,Brock,Zona Safari,70,609,True,2026-01-31 04:00:00
2864,55,Misty,Ruta 1,75,1312,True,2026-05-21 13:00:00
2865,1,Red,Bosque Verde,68,435,True,2026-03-22 23:00:00
2866,96,Misty,Ruta 1,41,270,False,2026-04-07 14:00:00
2867,30,Red,Cueva Celeste,79,1011,True,2026-01-16 22:00:00
2868,145,Ash,Cueva Celeste,86,2244,False,2026-04-08 23:00:00
2869,30,Brock,Bosque Verde,7,89,True,2026-01-19 20:00:00
2870,4,Misty,Cueva Celeste,25,155,False,2026-05-01 04:00:00
2871,125,Red,Monte Moon,80,1376,False,2026-01-25 11:00:00
2872,8,Ash,Isla Canela,77,1093,True,2026-04-26 22:00:00
2873,198,Ash,Ruta 1,66,534,False,2026-01-18 13:00:00
2874,150,Misty,Isla Canela,27,826,True,2026-06-30 23:00:00
2875,35,Ash,Monte Moon,71,802,False,2026-01-09 07:00:00
2876,193,Ash,Isla Canela,20,156,False,2026-05-25 18:00:00
2877,18,Red,Ruta 1,84,1814,False,2026-05-31 02:00:00
2878,57,Red,Ruta 1,37,588,True,2026-04-03 23:00:00
2879,23,Red,Bosque Verde,10,58,True,2026-06-13 22:00:00
2880,154,Misty,Bosque Verde,15,354,False,2026-05-15 20:00:00
2881,166,Red,Isla Canela,47,643,False,2026-05-22 19:00:00
2882,71,Misty,Isla Canela,96,2121,False,2026-04-02 07:00:00
2883,90,Blue,Cueva Celeste,23,140,True,2026-03-29 10:00:00
2884,3,Red,Monte Moon,61,1439,False,2026-06-16 06:00:00
2885,70,Misty,Ruta 1,21,287,True,2026-05-26 13:00:00
2886,90,Ash,Zona Safari,13,79,True,2026-04-08 12:00:00
2887,40,Brock,Isla Canela,47,921,True,2026-06-05 20:00:00
2888,192,Ash,Bosque Verde,1,14,False,2026-02-08 22:00:00
2889,101,Red,Cueva Celeste,69,1186,True,2026-05-20 16:00:00
2890,135,Brock,Monte Moon,100,1840,True,2026-04-01 15:00:00
2891,24,Ash,Monte Moon,48,753,False,2026-03-18 08:00:00
2892,140,Ash,Ruta 1,1,7,True,2026-04-13 09:00:00
2893,143,Brock,Isla Canela,90,1701,True,2026-05-31 14:00:00
2894,54,Red,Zona Safari,87,556,False,2026-03-17 03:00:00
2895,187,Ash,Monte Moon,42,210,False,2026-04-30 11:00:00
2896,56,Red,Monte Moon,80,488,True,2026-01-11 16:00:00
2897,72,Brock,Cueva Celeste,32,214,True,2026-03-10 15:00:00
2898,30,Blue,Zona Safari,31,396,True,2026-04-02 04:00:00
2899,160,Brock,Monte Moon,91,2174,False,2026-03-28 05:00:00
2900,164,Red,Zona Safari,46,726,False,2026-04-16 17:00:00
2901,63,Brock,Monte Moon,64,396,True,2026-04-11 02:00:00
2902,165,Ash,Zona Safari,25,132,True,2026-05-20 05:00:00
2903,143,Blue,Bosque Verde,7,132,True,2026-06-04 03:00:00
2904,78,Brock,Monte Moon,26,455,False,2026-03-05 15:00:00
2905,114,Blue,Bosque Verde,61,530,True,2026-01-22 16:00:00
2906,19,Ash,Zona Safari,18,91,True,2026-02-27 08:00:00
2907,47,Misty,Isla Canela,53,752,False,2026-03-27 14:00:00
2908,20,Blue,Cueva Celeste,90,1305,True,2026-06-18 20:00:00
2909,114,Ash,Cueva Celeste,31,269,False,2026-02-05 03:00:00
2910,112,Misty,Zona Safari,94,1598,True,2026-01-17 15:00:00
2911,66,Brock,Monte Moon,26,158,True,2026-03-15 11:00:00
2912,21,Red,Isla Canela,25,130,True,2026-06-21 13:00:00
2913,133,Leaf,Ruta 1,95,617,False,2026-01-06 23:00:00
2914,186,Leaf,Ruta 1,56,1260,True,2026-01-30 12:00:00
2915,150,Red,Monte Moon,98,2998,True,2026-06-10 01:00:00
2916,186,Leaf,Isla Canela,65,1462,True,2026-05-22 15:00:00
2917,39,Brock,Bosque Verde,62,589,False,2026-04-30 16:00:00
2918,182,Misty,Zona Safari,27,596,True,2026-03-16 08:00:00
2919,157,Brock,Cueva Celeste,41,983,True,2026-03-11 11:00:00
2920,67,Brock,Isla Canela,62,880,True,2026-01-04 09:00:00
2921,92,Blue,Cueva Celeste,20,124,True,2026-03-20 03:00:00
2922,90,Blue,Bosque Verde,74,451,False,2026-05-20 03:00:00
2923,48,Ash,Bosque Verde,47,286,True,2026-02-08 15:00:00
2924,100,Leaf,Ruta 1,98,646,True,2026-02-06 20:00:00
2925,141,Ash,Ruta 1,67,1159,False,2026-04-08 15:00:00
2926,34,Ash,Isla Canela,42,953,False,2026-03-23 02:00:00
2927,7,Brock,Monte Moon,49,308,False,2026-02-07 11:00:00
2928,94,Brock,Zona Safari,39,877,False,2026-03-28 08:00:00
2929,153,Leaf,Bosque Verde,56,795,False,2026-04-24 16:00:00
2930,19,Red,Monte Moon,26,132,True,2026-02-07 05:00:00
2931,177,Blue,Zona Safari,94,601,False,2026-04-07 06:00:00
2932,43,Misty,Cueva Celeste,58,371,True,2026-04-05 16:00:00
2933,87,Misty,Monte Moon,32,531,False,2026-03-30 19:00:00
2934,162,Brock,Bosque Verde,20,290,True,2026-01-02 10:00:00
2935,177,Misty,Zona Safari,100,640,True,2026-04-14 01:00:00
2936,195,Blue,Cueva Celeste,99,1494,True,2026-03-15 16:00:00
2937,197,Red,Ruta 1,92,1692,True,2026-02-01 00:00:00
2938,39,Blue,Monte Moon,96,912,False,2026-06-29 13:00:00
2939,105,Leaf,Cueva Celeste,62,923,True,2026-01-29 09:00:00
2940,72,Red,Bosque Verde,55,368,False,2026-01-11 23:00:00
2941,101,Misty,Bosque Verde,75,1290,True,2026-02-21 01:00:00
2942,157,Misty,Monte Moon,39,936,False,2026-06-07 21:00:00
2943,186,Ash,Bosque Verde,50,1125,True,2026-04-07 04:00:00
2944,158,Ash,Isla Canela,49,308,False,2026-03-27 17:00:00
2945,47,Leaf,Zona Safari,53,752,True,2026-01-02 00:00:00
2946,27,Blue,Bosque Verde,51,306,True,2026-06-27 01:00:00
2947,62,Red,Ruta 1,83,1909,True,2026-02-08 19:00:00
2948,198,Misty,Zona Safari,35,283,False,2026-04-17 11:00:00
2949,79,Misty,Ruta 1,12,75,True,2026-03-19 02:00:00
2950,14,Brock,Bosque Verde,55,396,True,2026-06-15 18:00:00
2951,55,Brock,Isla Canela,100,1750,False,2026-02-14 16:00:00
2952,151,Red,Ruta 1,77,2079,False,2026-02-15 22:00:00
2953,193,Misty,Ruta 1,51,397,True,2026-06-14 22:00:00
2954,32,Leaf,Isla Canela,55,302,False,2026-04-20 09:00:00
2955,196,Leaf,Zona Safari,26,478,False,2026-02-05 07:00:00
2956,56,Ash,Bosque Verde,82,500,True,2026-04-24 16:00:00
2957,170,Brock,Cueva Celeste,18,118,True,2026-04-14 00:00:00
2958,1,Brock,Cueva Celeste,86,550,False,2026-01-02 11:00:00
2959,163,Leaf,Zona Safari,24,124,False,2026-01-18 14:00:00
2960,162,Blue,Bosque Verde,36,522,True,2026-04-11 03:00:00
2961,149,Ash,Bosque Verde,67,1809,False,2026-05-24 18:00:00
2962,109,Leaf,Ruta 1,30,204,False,2026-02-17 21:00:00
2963,24,Brock,Bosque Verde,22,345,False,2026-03-11 06:00:00
2964,65,Red,Bosque Verde,23,517,True,2026-05-21 05:00:00
2965,72,Ash,Isla Canela,75,502,False,2026-01-01 16:00:00
2966,3,Leaf,Monte Moon,14,330,True,2026-04-24 08:00:00
2967,14,Red,Isla Canela,48,345,True,2026-04-08 12:00:00
2968,128,Ash,Ruta 1,14,240,False,2026-01-26 08:00:00
2969,8,Blue,Cueva Celeste,27,383,False,2026-03-13 11:00:00
2970,115,Misty,Isla Canela,13,223,False,2026-05-17 00:00:00
2971,130,Brock,Bosque Verde,80,1512,True,2026-06-04 22:00:00
2972,131,Misty,Zona Safari,14,261,False,2026-04-02 03:00:00
2973,164,Leaf,Monte Moon,72,1137,True,2026-03-31 11:00:00
2974,198,Leaf,Ruta 1,17,137,False,2026-06-22 04:00:00
2975,1,Blue,Isla Canela,43,275,False,2026-02-13 11:00:00
2976,2,Ash,Zona Safari,34,482,True,2026-04-11 08:00:00
2977,89,Misty,Ruta 1,54,945,True,2026-02-19 19:00:00
2978,94,Misty,Isla Canela,77,1732,False,2026-04-04 06:00:00
2979,165,Brock,Isla Canela,3,15,False,2026-01-15 05:00:00
2980,89,Red,Isla Canela,31,542,False,2026-03-15 06:00:00
2981,164,Misty,Isla Canela,74,1169,True,2026-02-23 10:00:00
2982,149,Ash,Ruta 1,55,1485,False,2026-03-26 09:00:00
2983,195,Red,Bosque Verde,5,75,False,2026-01-10 14:00:00
2984,112,Ash,Cueva Celeste,27,459,True,2026-03-19 10:00:00
2985,84,Misty,Isla Canela,38,235,False,2026-04-24 14:00:00
2986,133,Brock,Bosque Verde,45,292,True,2026-02-27 08:00:00
2987,125,Brock,Bosque Verde,22,378,True,2026-05-02 22:00:00
2988,121,Red,Ruta 1,75,1365,True,2026-03-24 03:00:00
2989,3,Misty,Isla Canela,96,2265,True,2026-04-28 02:00:00
2990,196,Brock,Zona Safari,9,165,False,2026-03-06 12:00:00
2991,102,Misty,Monte Moon,60,390,False,2026-02-15 09:00:00
2992,95,Brock,Monte Moon,38,292,False,2026-02-23 08:00:00
2993,99,Leaf,Monte Moon,65,1079,True,2026-06-27 23:00:00
2994,38,Red,Zona Safari,44,778,False,2026-04-23 22:00:00
2995,79,Ash,Zona Safari,19,119,False,2026-04-20 22:00:00
2996,43,Blue,Monte Moon,54,345,True,2026-02-09 07:00:00
2997,120,Ash,Monte Moon,51,346,True,2026-04-27 05:00:00
2998,7,Ash,Cueva Celeste,61,384,False,2026-06-20 20:00:00
2999,13,Brock,Cueva Celeste,38,148,False,2026-04-05 21:00:00
3000,114,Ash,Zona Safari,51,443,False,2026-05-23 22:00:00
3001,126,Red,Monte Moon,21,363,True,2026-04-23 00:00:00
3002,154,Leaf,Cueva Celeste,66,1557,False,2026-02-06 05:00:00
3003,173,Misty,Zona Safari,91,400,True,2026-02-12 10:00:00
3004,106,Leaf,Ruta 1,63,1001,True,2026-04-07 16:00:00
3005,175,Red,Ruta 1,88,431,False,2026-01-21 06:00:00
3006,110,Red,Zona Safari,100,1720,False,2026-05-06 21:00:00
3007,179,Brock,Bosque Verde,98,548,True,2026-05-25 12:00:00
3008,198,Misty,Bosque Verde,88,712,False,2026-06-25 02:00:00
3009,83,Blue,Cueva Celeste,56,739,False,2026-04-18 16:00:00
3010,130,Leaf,Ruta 1,97,1833,True,2026-06-25 10:00:00
3011,105,Brock,Ruta 1,77,1147,True,2026-06-05 21:00:00
3012,143,Blue,Cueva Celeste,12,226,True,2026-03-15 11:00:00
3013,120,Red,Isla Canela,52,353,False,2026-05-03 01:00:00
3014,27,Blue,Isla Canela,31,186,False,2026-05-09 15:00:00
3015,188,Red,Ruta 1,8,95,False,2026-06-16 13:00:00
